AccountId,TotalUsers,MRR,QttUserReference,QttUserWithAlerts,TotalAlerts,AlertDescription,UsersWithAlertPerc
f98b8030-6736-4801-a611-78c30655b96e,12,886,12,1,4,Complaints,8.333333333333332
f98b8030-6736-4801-a611-78c30655b96e,12,886,12,6,12,Overall Product Usage,50.0
f98b8030-6736-4801-a611-78c30655b96e,12,886,6,0,1,New Feature Usage,0.0
4f61cc79-2233-4811-ba74-368548e3f16a,3,990,3,0,0,Complaints,0.0
4f61cc79-2233-4811-ba74-368548e3f16a,3,990,3,0,0,Overall Product Usage,0.0
4f61cc79-2233-4811-ba74-368548e3f16a,3,990,0,0,1,New Feature Usage,0.0
e9d29920-b726-4bc2-93f6-df2505e3a36c,19,285,19,10,14,Complaints,52.63157894736842
e9d29920-b726-4bc2-93f6-df2505e3a36c,19,285,19,15,27,Overall Product Usage,78.94736842105263
e9d29920-b726-4bc2-93f6-df2505e3a36c,19,285,15,5,0,New Feature Usage,33.33333333333333
684f631e-f432-4f40-b831-c1bb889b856d,7,359,7,4,7,Complaints,57.14285714285714
684f631e-f432-4f40-b831-c1bb889b856d,7,359,7,6,82,Overall Product Usage,85.71428571428571
684f631e-f432-4f40-b831-c1bb889b856d,7,359,6,5,0,New Feature Usage,83.33333333333334
6c650c37-4598-4fc1-b3f6-041540d11a9b,9,769,9,4,17,Complaints,44.44444444444444
6c650c37-4598-4fc1-b3f6-041540d11a9b,9,769,9,7,85,Overall Product Usage,77.77777777777779
6c650c37-4598-4fc1-b3f6-041540d11a9b,9,769,7,7,0,New Feature Usage,100.0
cce9f677-caf6-4db1-bbb7-6f95c57bbf92,20,246,20,10,13,Complaints,50.0
cce9f677-caf6-4db1-bbb7-6f95c57bbf92,20,246,20,16,98,Overall Product Usage,80.0
cce9f677-caf6-4db1-bbb7-6f95c57bbf92,20,246,16,15,0,New Feature Usage,93.75
99a2ead7-d0d0-458c-a0d0-207518255473,4,638,4,2,13,Complaints,50.0
99a2ead7-d0d0-458c-a0d0-207518255473,4,638,4,0,0,Overall Product Usage,0.0
99a2ead7-d0d0-458c-a0d0-207518255473,4,638,0,0,1,New Feature Usage,0.0
92b2a462-810f-4111-ab08-fc3a7df1d161,18,853,18,11,15,Complaints,61.111111111111114
92b2a462-810f-4111-ab08-fc3a7df1d161,18,853,18,7,24,Overall Product Usage,38.88888888888889
92b2a462-810f-4111-ab08-fc3a7df1d161,18,853,7,1,0,New Feature Usage,14.285714285714285
1eb47d21-4f04-48bf-a332-f9af1586e5e5,6,469,6,3,19,Complaints,50.0
1eb47d21-4f04-48bf-a332-f9af1586e5e5,6,469,6,0,0,Overall Product Usage,0.0
1eb47d21-4f04-48bf-a332-f9af1586e5e5,6,469,0,0,1,New Feature Usage,0.0
a0251d50-1f48-4be1-b67b-ef47ecfdec2a,4,778,4,4,14,Complaints,100.0
a0251d50-1f48-4be1-b67b-ef47ecfdec2a,4,778,4,1,65,Overall Product Usage,25.0
a0251d50-1f48-4be1-b67b-ef47ecfdec2a,4,778,1,0,1,New Feature Usage,0.0
c75556ea-e6ac-4375-a1c2-7366eeefa8e7,14,256,14,14,17,Complaints,100.0
c75556ea-e6ac-4375-a1c2-7366eeefa8e7,14,256,14,7,59,Overall Product Usage,50.0
c75556ea-e6ac-4375-a1c2-7366eeefa8e7,14,256,7,2,0,New Feature Usage,28.57142857142857
8a92541a-e8a0-4986-a3b7-7e23c27bdf2b,10,657,10,10,17,Complaints,100.0
8a92541a-e8a0-4986-a3b7-7e23c27bdf2b,10,657,10,10,21,Overall Product Usage,100.0
8a92541a-e8a0-4986-a3b7-7e23c27bdf2b,10,657,10,0,1,New Feature Usage,0.0
9e5de2f1-b60d-44e9-affe-28c06c8617a2,4,70,4,2,14,Complaints,50.0
9e5de2f1-b60d-44e9-affe-28c06c8617a2,4,70,4,2,60,Overall Product Usage,50.0
9e5de2f1-b60d-44e9-affe-28c06c8617a2,4,70,2,2,0,New Feature Usage,100.0
2a71d4f0-b2c1-47b3-b460-ded9763a6613,19,778,19,17,19,Complaints,89.47368421052632
2a71d4f0-b2c1-47b3-b460-ded9763a6613,19,778,19,12,81,Overall Product Usage,63.1578947368421
2a71d4f0-b2c1-47b3-b460-ded9763a6613,19,778,12,5,0,New Feature Usage,41.66666666666667
63d9a8b0-7ff2-43cd-a43c-ffbfb7a08556,9,849,9,8,17,Complaints,88.88888888888889
63d9a8b0-7ff2-43cd-a43c-ffbfb7a08556,9,849,9,2,80,Overall Product Usage,22.22222222222222
63d9a8b0-7ff2-43cd-a43c-ffbfb7a08556,9,849,2,1,0,New Feature Usage,50.0
1d5d6ec7-5133-4ab1-80ce-f95644c121b9,12,267,12,6,14,Complaints,50.0
1d5d6ec7-5133-4ab1-80ce-f95644c121b9,12,267,12,6,25,Overall Product Usage,50.0
1d5d6ec7-5133-4ab1-80ce-f95644c121b9,12,267,6,6,0,New Feature Usage,100.0
49b703ce-e832-434e-b15c-2f39d818277d,20,386,20,17,19,Complaints,85.0
49b703ce-e832-434e-b15c-2f39d818277d,20,386,20,12,47,Overall Product Usage,60.0
49b703ce-e832-434e-b15c-2f39d818277d,20,386,12,9,0,New Feature Usage,75.0
c1581a7a-a091-491f-9b9c-27dd9138cbc0,14,675,14,11,20,Complaints,78.57142857142857
c1581a7a-a091-491f-9b9c-27dd9138cbc0,14,675,14,5,97,Overall Product Usage,35.714285714285715
c1581a7a-a091-491f-9b9c-27dd9138cbc0,14,675,5,2,0,New Feature Usage,40.0
ac0fbae5-bd35-4722-99f0-c3cc8565b190,6,316,6,5,6,Complaints,83.33333333333334
ac0fbae5-bd35-4722-99f0-c3cc8565b190,6,316,6,1,38,Overall Product Usage,16.666666666666664
ac0fbae5-bd35-4722-99f0-c3cc8565b190,6,316,1,0,1,New Feature Usage,0.0
288e03cd-94cc-4bcf-a2f3-1b993c4e6004,20,781,20,7,11,Complaints,35.0
288e03cd-94cc-4bcf-a2f3-1b993c4e6004,20,781,20,8,22,Overall Product Usage,40.0
288e03cd-94cc-4bcf-a2f3-1b993c4e6004,20,781,8,8,0,New Feature Usage,100.0
5c4698d3-a004-4f54-b4c6-8e142f9f4a84,15,980,15,1,8,Complaints,6.666666666666667
5c4698d3-a004-4f54-b4c6-8e142f9f4a84,15,980,15,2,56,Overall Product Usage,13.333333333333334
5c4698d3-a004-4f54-b4c6-8e142f9f4a84,15,980,2,1,0,New Feature Usage,50.0
ed0f62a2-65bc-43a9-ba54-ef0de5dfe304,12,307,12,7,12,Complaints,58.333333333333336
ed0f62a2-65bc-43a9-ba54-ef0de5dfe304,12,307,12,2,96,Overall Product Usage,16.666666666666664
ed0f62a2-65bc-43a9-ba54-ef0de5dfe304,12,307,2,1,0,New Feature Usage,50.0
1296463c-ab93-4964-b5ec-35bf29c6c25a,5,420,5,5,13,Complaints,100.0
1296463c-ab93-4964-b5ec-35bf29c6c25a,5,420,5,0,0,Overall Product Usage,0.0
1296463c-ab93-4964-b5ec-35bf29c6c25a,5,420,0,0,1,New Feature Usage,0.0
786ccb8a-6ad8-4ce8-89e3-9b053074140f,11,425,11,11,20,Complaints,100.0
786ccb8a-6ad8-4ce8-89e3-9b053074140f,11,425,11,9,53,Overall Product Usage,81.81818181818183
786ccb8a-6ad8-4ce8-89e3-9b053074140f,11,425,9,4,0,New Feature Usage,44.44444444444444
d14ab1df-5b1c-4aa3-bb17-52c67c9148bb,13,539,13,5,8,Complaints,38.46153846153847
d14ab1df-5b1c-4aa3-bb17-52c67c9148bb,13,539,13,13,68,Overall Product Usage,100.0
d14ab1df-5b1c-4aa3-bb17-52c67c9148bb,13,539,13,12,0,New Feature Usage,92.3076923076923
46534d77-72c0-4ac0-a8c2-cd999f32a89b,10,458,10,7,19,Complaints,70.0
46534d77-72c0-4ac0-a8c2-cd999f32a89b,10,458,10,1,46,Overall Product Usage,10.0
46534d77-72c0-4ac0-a8c2-cd999f32a89b,10,458,1,0,1,New Feature Usage,0.0
4c33123f-abac-436a-8016-fdea81d1f559,19,894,19,15,15,Complaints,78.94736842105263
4c33123f-abac-436a-8016-fdea81d1f559,19,894,19,0,0,Overall Product Usage,0.0
4c33123f-abac-436a-8016-fdea81d1f559,19,894,0,0,1,New Feature Usage,0.0
3cc492bf-7069-4a65-b358-0494af7f75e9,18,606,18,18,18,Complaints,100.0
3cc492bf-7069-4a65-b358-0494af7f75e9,18,606,18,11,58,Overall Product Usage,61.111111111111114
3cc492bf-7069-4a65-b358-0494af7f75e9,18,606,11,11,0,New Feature Usage,100.0
0bdaad31-4fa7-4e52-8443-1417715ab7d6,9,652,9,8,15,Complaints,88.88888888888889
0bdaad31-4fa7-4e52-8443-1417715ab7d6,9,652,9,3,50,Overall Product Usage,33.33333333333333
0bdaad31-4fa7-4e52-8443-1417715ab7d6,9,652,3,1,0,New Feature Usage,33.33333333333333
e63090e8-f124-4203-9dac-7ca9e0c0260e,17,672,17,7,15,Complaints,41.17647058823529
e63090e8-f124-4203-9dac-7ca9e0c0260e,17,672,17,16,44,Overall Product Usage,94.11764705882352
e63090e8-f124-4203-9dac-7ca9e0c0260e,17,672,16,12,0,New Feature Usage,75.0
62461d7a-42eb-475b-a162-700e99ede598,2,203,2,0,0,Complaints,0.0
62461d7a-42eb-475b-a162-700e99ede598,2,203,2,2,41,Overall Product Usage,100.0
62461d7a-42eb-475b-a162-700e99ede598,2,203,2,0,1,New Feature Usage,0.0
635571b6-0096-4d97-bea5-cb092b8d2c75,16,563,16,8,8,Complaints,50.0
635571b6-0096-4d97-bea5-cb092b8d2c75,16,563,16,12,25,Overall Product Usage,75.0
635571b6-0096-4d97-bea5-cb092b8d2c75,16,563,12,5,0,New Feature Usage,41.66666666666667
f831192b-7a1a-4381-b89a-b2091f554556,7,619,7,5,7,Complaints,71.42857142857143
f831192b-7a1a-4381-b89a-b2091f554556,7,619,7,2,55,Overall Product Usage,28.57142857142857
f831192b-7a1a-4381-b89a-b2091f554556,7,619,2,0,1,New Feature Usage,0.0
7ff7c7c3-1012-4eff-8aa9-f0485d24de3a,1,296,1,1,3,Complaints,100.0
7ff7c7c3-1012-4eff-8aa9-f0485d24de3a,1,296,1,0,0,Overall Product Usage,0.0
7ff7c7c3-1012-4eff-8aa9-f0485d24de3a,1,296,0,0,1,New Feature Usage,0.0
d61515f5-98c5-4cca-96a1-8bff3e65ee5f,7,138,7,2,2,Complaints,28.57142857142857
d61515f5-98c5-4cca-96a1-8bff3e65ee5f,7,138,7,6,48,Overall Product Usage,85.71428571428571
d61515f5-98c5-4cca-96a1-8bff3e65ee5f,7,138,6,5,0,New Feature Usage,83.33333333333334
e8961689-ee19-4dde-a6ff-daeda651f41f,4,660,4,2,4,Complaints,50.0
e8961689-ee19-4dde-a6ff-daeda651f41f,4,660,4,3,42,Overall Product Usage,75.0
e8961689-ee19-4dde-a6ff-daeda651f41f,4,660,3,2,0,New Feature Usage,66.66666666666666
593ae733-fbc2-4045-8a82-c3521ad4faba,4,614,4,2,12,Complaints,50.0
593ae733-fbc2-4045-8a82-c3521ad4faba,4,614,4,3,44,Overall Product Usage,75.0
593ae733-fbc2-4045-8a82-c3521ad4faba,4,614,3,3,0,New Feature Usage,100.0
d90a7031-2af5-4935-91f0-33d17e210126,2,617,2,2,10,Complaints,100.0
d90a7031-2af5-4935-91f0-33d17e210126,2,617,2,1,69,Overall Product Usage,50.0
d90a7031-2af5-4935-91f0-33d17e210126,2,617,1,1,0,New Feature Usage,100.0
e7e9bf29-4cad-4880-8c15-552038fafd57,17,351,17,3,11,Complaints,17.647058823529413
e7e9bf29-4cad-4880-8c15-552038fafd57,17,351,17,13,49,Overall Product Usage,76.47058823529412
e7e9bf29-4cad-4880-8c15-552038fafd57,17,351,13,4,0,New Feature Usage,30.76923076923077
b0b8ba20-3159-473c-bb27-3139a787f06f,19,550,19,3,6,Complaints,15.789473684210526
b0b8ba20-3159-473c-bb27-3139a787f06f,19,550,19,14,39,Overall Product Usage,73.68421052631578
b0b8ba20-3159-473c-bb27-3139a787f06f,19,550,14,7,0,New Feature Usage,50.0
0dd987a4-28d4-4a85-9757-6e3cf345973e,11,978,11,6,10,Complaints,54.54545454545454
0dd987a4-28d4-4a85-9757-6e3cf345973e,11,978,11,7,34,Overall Product Usage,63.63636363636363
0dd987a4-28d4-4a85-9757-6e3cf345973e,11,978,7,6,0,New Feature Usage,85.71428571428571
a4984e70-bd48-4f34-a4c5-4e991546e66c,4,526,4,4,9,Complaints,100.0
a4984e70-bd48-4f34-a4c5-4e991546e66c,4,526,4,2,58,Overall Product Usage,50.0
a4984e70-bd48-4f34-a4c5-4e991546e66c,4,526,2,1,0,New Feature Usage,50.0
18120245-218a-4479-a283-14247d79f017,15,766,15,13,19,Complaints,86.66666666666667
18120245-218a-4479-a283-14247d79f017,15,766,15,1,16,Overall Product Usage,6.666666666666667
18120245-218a-4479-a283-14247d79f017,15,766,1,1,0,New Feature Usage,100.0
74bdf0c5-3f65-42ea-a6aa-0ea512f9b2d5,4,329,4,4,15,Complaints,100.0
74bdf0c5-3f65-42ea-a6aa-0ea512f9b2d5,4,329,4,0,0,Overall Product Usage,0.0
74bdf0c5-3f65-42ea-a6aa-0ea512f9b2d5,4,329,0,0,1,New Feature Usage,0.0
60d1e888-9f5c-412f-8c14-ef497481ff66,12,531,12,7,17,Complaints,58.333333333333336
60d1e888-9f5c-412f-8c14-ef497481ff66,12,531,12,9,62,Overall Product Usage,75.0
60d1e888-9f5c-412f-8c14-ef497481ff66,12,531,9,6,0,New Feature Usage,66.66666666666666
46530178-c095-4f14-b8db-d28fb0143df4,8,265,8,5,19,Complaints,62.5
46530178-c095-4f14-b8db-d28fb0143df4,8,265,8,1,81,Overall Product Usage,12.5
46530178-c095-4f14-b8db-d28fb0143df4,8,265,1,1,0,New Feature Usage,100.0
c936d093-4558-4b14-b580-868142800c0a,7,414,7,0,0,Complaints,0.0
c936d093-4558-4b14-b580-868142800c0a,7,414,7,7,9,Overall Product Usage,100.0
c936d093-4558-4b14-b580-868142800c0a,7,414,7,4,0,New Feature Usage,57.14285714285714
52482c02-0e4b-4714-bd41-3a6fc25a65c1,12,597,12,12,13,Complaints,100.0
52482c02-0e4b-4714-bd41-3a6fc25a65c1,12,597,12,2,95,Overall Product Usage,16.666666666666664
52482c02-0e4b-4714-bd41-3a6fc25a65c1,12,597,2,0,1,New Feature Usage,0.0
db6fc032-7c1b-4df0-bb51-bb9888bced82,13,763,13,13,14,Complaints,100.0
db6fc032-7c1b-4df0-bb51-bb9888bced82,13,763,13,3,89,Overall Product Usage,23.076923076923077
db6fc032-7c1b-4df0-bb51-bb9888bced82,13,763,3,1,0,New Feature Usage,33.33333333333333
136b754d-5b8b-42aa-b6e0-67a1119b9688,13,625,13,7,19,Complaints,53.84615384615385
136b754d-5b8b-42aa-b6e0-67a1119b9688,13,625,13,1,18,Overall Product Usage,7.6923076923076925
136b754d-5b8b-42aa-b6e0-67a1119b9688,13,625,1,0,1,New Feature Usage,0.0
92157a70-f251-4e53-8863-5a083e5f853c,1,573,1,0,0,Complaints,0.0
92157a70-f251-4e53-8863-5a083e5f853c,1,573,1,1,67,Overall Product Usage,100.0
92157a70-f251-4e53-8863-5a083e5f853c,1,573,1,1,0,New Feature Usage,100.0
66f2015d-cb42-4a59-929b-4574559ee97e,15,651,15,15,15,Complaints,100.0
66f2015d-cb42-4a59-929b-4574559ee97e,15,651,15,8,37,Overall Product Usage,53.333333333333336
66f2015d-cb42-4a59-929b-4574559ee97e,15,651,8,7,0,New Feature Usage,87.5
c981343b-5818-4471-864a-2e1d8050ee64,20,140,20,20,20,Complaints,100.0
c981343b-5818-4471-864a-2e1d8050ee64,20,140,20,7,12,Overall Product Usage,35.0
c981343b-5818-4471-864a-2e1d8050ee64,20,140,7,7,0,New Feature Usage,100.0
19e4beda-8178-4209-8467-b840cb6f2ad6,18,380,18,12,12,Complaints,66.66666666666666
19e4beda-8178-4209-8467-b840cb6f2ad6,18,380,18,18,74,Overall Product Usage,100.0
19e4beda-8178-4209-8467-b840cb6f2ad6,18,380,18,6,0,New Feature Usage,33.33333333333333
6190f301-a6c3-43bd-92e6-7f0b8bb6edf5,15,180,15,7,8,Complaints,46.666666666666664
6190f301-a6c3-43bd-92e6-7f0b8bb6edf5,15,180,15,7,85,Overall Product Usage,46.666666666666664
6190f301-a6c3-43bd-92e6-7f0b8bb6edf5,15,180,7,6,0,New Feature Usage,85.71428571428571
5e2bc478-81dd-43bc-b6de-276cd9038d67,3,311,3,1,11,Complaints,33.33333333333333
5e2bc478-81dd-43bc-b6de-276cd9038d67,3,311,3,2,99,Overall Product Usage,66.66666666666666
5e2bc478-81dd-43bc-b6de-276cd9038d67,3,311,2,0,1,New Feature Usage,0.0
21044973-15ae-44a8-a4f1-ec2f9c7988e4,3,854,3,1,19,Complaints,33.33333333333333
21044973-15ae-44a8-a4f1-ec2f9c7988e4,3,854,3,3,20,Overall Product Usage,100.0
21044973-15ae-44a8-a4f1-ec2f9c7988e4,3,854,3,0,1,New Feature Usage,0.0
ab939d0f-b76f-4f29-8a94-e15ec2a193fe,5,216,5,1,17,Complaints,20.0
ab939d0f-b76f-4f29-8a94-e15ec2a193fe,5,216,5,1,53,Overall Product Usage,20.0
ab939d0f-b76f-4f29-8a94-e15ec2a193fe,5,216,1,0,1,New Feature Usage,0.0
cc6d19d8-552c-48b3-8777-3b038f438d86,12,520,12,4,15,Complaints,33.33333333333333
cc6d19d8-552c-48b3-8777-3b038f438d86,12,520,12,2,46,Overall Product Usage,16.666666666666664
cc6d19d8-552c-48b3-8777-3b038f438d86,12,520,2,1,0,New Feature Usage,50.0
5ac6ec4e-24e3-4a10-be9b-41f5dc198136,19,644,19,18,19,Complaints,94.73684210526315
5ac6ec4e-24e3-4a10-be9b-41f5dc198136,19,644,19,0,0,Overall Product Usage,0.0
5ac6ec4e-24e3-4a10-be9b-41f5dc198136,19,644,0,0,1,New Feature Usage,0.0
a6249104-92c6-4d07-85da-8be4d7d0931e,17,728,17,13,13,Complaints,76.47058823529412
a6249104-92c6-4d07-85da-8be4d7d0931e,17,728,17,15,46,Overall Product Usage,88.23529411764706
a6249104-92c6-4d07-85da-8be4d7d0931e,17,728,15,8,0,New Feature Usage,53.333333333333336
de0b2987-70a2-4f87-a00e-9116c79300af,9,418,9,5,15,Complaints,55.55555555555556
de0b2987-70a2-4f87-a00e-9116c79300af,9,418,9,9,41,Overall Product Usage,100.0
de0b2987-70a2-4f87-a00e-9116c79300af,9,418,9,0,1,New Feature Usage,0.0
7054cafc-5e3c-45c6-8892-4271906da70e,2,645,2,2,11,Complaints,100.0
7054cafc-5e3c-45c6-8892-4271906da70e,2,645,2,0,0,Overall Product Usage,0.0
7054cafc-5e3c-45c6-8892-4271906da70e,2,645,0,0,1,New Feature Usage,0.0
e44fde46-83ec-4d94-b042-f75015a94ca9,7,584,7,4,9,Complaints,57.14285714285714
e44fde46-83ec-4d94-b042-f75015a94ca9,7,584,7,4,39,Overall Product Usage,57.14285714285714
e44fde46-83ec-4d94-b042-f75015a94ca9,7,584,4,3,0,New Feature Usage,75.0
2c26d441-69d5-47a3-baf0-4442c701c004,3,844,3,2,7,Complaints,66.66666666666666
2c26d441-69d5-47a3-baf0-4442c701c004,3,844,3,1,98,Overall Product Usage,33.33333333333333
2c26d441-69d5-47a3-baf0-4442c701c004,3,844,1,0,1,New Feature Usage,0.0
557a7432-e07a-4c2b-92c2-26f60e485d16,12,706,12,9,18,Complaints,75.0
557a7432-e07a-4c2b-92c2-26f60e485d16,12,706,12,6,81,Overall Product Usage,50.0
557a7432-e07a-4c2b-92c2-26f60e485d16,12,706,6,0,1,New Feature Usage,0.0
3dcb47c2-ae07-4e4e-835e-6a718ac52e5d,15,410,15,5,13,Complaints,33.33333333333333
3dcb47c2-ae07-4e4e-835e-6a718ac52e5d,15,410,15,14,15,Overall Product Usage,93.33333333333333
3dcb47c2-ae07-4e4e-835e-6a718ac52e5d,15,410,14,12,0,New Feature Usage,85.71428571428571
944cde74-ccf1-44e4-b613-ca0febe6d476,1,58,1,1,14,Complaints,100.0
944cde74-ccf1-44e4-b613-ca0febe6d476,1,58,1,1,71,Overall Product Usage,100.0
944cde74-ccf1-44e4-b613-ca0febe6d476,1,58,1,0,1,New Feature Usage,0.0
4aae2277-3d74-4bbb-bfb2-ac89c67ecd43,12,131,12,7,18,Complaints,58.333333333333336
4aae2277-3d74-4bbb-bfb2-ac89c67ecd43,12,131,12,10,75,Overall Product Usage,83.33333333333334
4aae2277-3d74-4bbb-bfb2-ac89c67ecd43,12,131,10,1,0,New Feature Usage,10.0
a1f155c4-630d-4bb6-afb1-443e6a8b9330,10,888,10,7,13,Complaints,70.0
a1f155c4-630d-4bb6-afb1-443e6a8b9330,10,888,10,6,85,Overall Product Usage,60.0
a1f155c4-630d-4bb6-afb1-443e6a8b9330,10,888,6,2,0,New Feature Usage,33.33333333333333
1fe25cec-74bc-4444-ac56-80baaf8a40b1,3,115,3,3,3,Complaints,100.0
1fe25cec-74bc-4444-ac56-80baaf8a40b1,3,115,3,0,0,Overall Product Usage,0.0
1fe25cec-74bc-4444-ac56-80baaf8a40b1,3,115,0,0,1,New Feature Usage,0.0
7c2739c6-9df6-4649-92ab-b1900225c32d,17,630,17,0,0,Complaints,0.0
7c2739c6-9df6-4649-92ab-b1900225c32d,17,630,17,7,77,Overall Product Usage,41.17647058823529
7c2739c6-9df6-4649-92ab-b1900225c32d,17,630,7,7,0,New Feature Usage,100.0
c994cd40-5b84-442c-98a2-3e8f9a3f6723,5,811,5,0,0,Complaints,0.0
c994cd40-5b84-442c-98a2-3e8f9a3f6723,5,811,5,5,10,Overall Product Usage,100.0
c994cd40-5b84-442c-98a2-3e8f9a3f6723,5,811,5,0,1,New Feature Usage,0.0
c568c659-4348-4d32-953f-17289208501a,18,768,18,10,19,Complaints,55.55555555555556
c568c659-4348-4d32-953f-17289208501a,18,768,18,18,74,Overall Product Usage,100.0
c568c659-4348-4d32-953f-17289208501a,18,768,18,10,0,New Feature Usage,55.55555555555556
c96cf163-625d-438e-88fc-079768973277,16,431,16,11,18,Complaints,68.75
c96cf163-625d-438e-88fc-079768973277,16,431,16,7,70,Overall Product Usage,43.75
c96cf163-625d-438e-88fc-079768973277,16,431,7,3,0,New Feature Usage,42.857142857142854
81c0947d-e27f-4b62-865f-0c43cbbf39c2,6,146,6,6,19,Complaints,100.0
81c0947d-e27f-4b62-865f-0c43cbbf39c2,6,146,6,4,37,Overall Product Usage,66.66666666666666
81c0947d-e27f-4b62-865f-0c43cbbf39c2,6,146,4,3,0,New Feature Usage,75.0
9af62cdb-1181-445c-9b2a-9295a9a75951,1,476,1,1,12,Complaints,100.0
9af62cdb-1181-445c-9b2a-9295a9a75951,1,476,1,1,67,Overall Product Usage,100.0
9af62cdb-1181-445c-9b2a-9295a9a75951,1,476,1,1,0,New Feature Usage,100.0
dd35a232-73f7-41f0-85a8-9b28f4c9146d,1,876,1,0,0,Complaints,0.0
dd35a232-73f7-41f0-85a8-9b28f4c9146d,1,876,1,0,0,Overall Product Usage,0.0
dd35a232-73f7-41f0-85a8-9b28f4c9146d,1,876,0,0,1,New Feature Usage,0.0
aab030df-f17c-4904-8b1f-7a2bd6eb216a,7,881,7,4,4,Complaints,57.14285714285714
aab030df-f17c-4904-8b1f-7a2bd6eb216a,7,881,7,2,36,Overall Product Usage,28.57142857142857
aab030df-f17c-4904-8b1f-7a2bd6eb216a,7,881,2,1,0,New Feature Usage,50.0
b04e0374-a701-410c-b6a9-8647cf2a86b3,19,679,19,13,18,Complaints,68.42105263157895
b04e0374-a701-410c-b6a9-8647cf2a86b3,19,679,19,6,66,Overall Product Usage,31.57894736842105
b04e0374-a701-410c-b6a9-8647cf2a86b3,19,679,6,3,0,New Feature Usage,50.0
331f9380-fbdd-4944-b1f0-82bb57ac1f1e,14,901,14,10,16,Complaints,71.42857142857143
331f9380-fbdd-4944-b1f0-82bb57ac1f1e,14,901,14,0,0,Overall Product Usage,0.0
331f9380-fbdd-4944-b1f0-82bb57ac1f1e,14,901,0,0,1,New Feature Usage,0.0
4556f7dd-cac4-4d94-ae67-7ba4ff448c73,13,126,13,4,11,Complaints,30.76923076923077
4556f7dd-cac4-4d94-ae67-7ba4ff448c73,13,126,13,8,88,Overall Product Usage,61.53846153846154
4556f7dd-cac4-4d94-ae67-7ba4ff448c73,13,126,8,0,1,New Feature Usage,0.0
5e178981-37d5-40f6-b1d6-c5b910aa7261,16,491,16,5,17,Complaints,31.25
5e178981-37d5-40f6-b1d6-c5b910aa7261,16,491,16,2,23,Overall Product Usage,12.5
5e178981-37d5-40f6-b1d6-c5b910aa7261,16,491,2,1,0,New Feature Usage,50.0
bf631be7-b294-4469-9c90-6e91e7049865,12,329,12,2,12,Complaints,16.666666666666664
bf631be7-b294-4469-9c90-6e91e7049865,12,329,12,4,82,Overall Product Usage,33.33333333333333
bf631be7-b294-4469-9c90-6e91e7049865,12,329,4,3,0,New Feature Usage,75.0
481bb90b-bae0-4556-9de1-76a57d3b39ae,17,446,17,10,10,Complaints,58.82352941176471
481bb90b-bae0-4556-9de1-76a57d3b39ae,17,446,17,13,82,Overall Product Usage,76.47058823529412
481bb90b-bae0-4556-9de1-76a57d3b39ae,17,446,13,0,1,New Feature Usage,0.0
8c601a0a-14df-495d-af66-3b11747d401d,13,447,13,2,20,Complaints,15.384615384615385
8c601a0a-14df-495d-af66-3b11747d401d,13,447,13,0,0,Overall Product Usage,0.0
8c601a0a-14df-495d-af66-3b11747d401d,13,447,0,0,1,New Feature Usage,0.0
24f587c7-b9f1-4748-9abf-3337e0e48130,17,648,17,13,19,Complaints,76.47058823529412
24f587c7-b9f1-4748-9abf-3337e0e48130,17,648,17,13,53,Overall Product Usage,76.47058823529412
24f587c7-b9f1-4748-9abf-3337e0e48130,17,648,13,4,0,New Feature Usage,30.76923076923077
833dae62-d63f-4ea4-b383-f292d2e3cf96,13,78,13,4,9,Complaints,30.76923076923077
833dae62-d63f-4ea4-b383-f292d2e3cf96,13,78,13,0,0,Overall Product Usage,0.0
833dae62-d63f-4ea4-b383-f292d2e3cf96,13,78,0,0,1,New Feature Usage,0.0
3607c4fb-0a99-4ca9-84a8-7526f03744eb,1,840,1,0,0,Complaints,0.0
3607c4fb-0a99-4ca9-84a8-7526f03744eb,1,840,1,0,0,Overall Product Usage,0.0
3607c4fb-0a99-4ca9-84a8-7526f03744eb,1,840,0,0,1,New Feature Usage,0.0
9fd56138-8fc8-4f5c-86ee-f2ddf3ff1cfa,19,709,19,10,14,Complaints,52.63157894736842
9fd56138-8fc8-4f5c-86ee-f2ddf3ff1cfa,19,709,19,10,53,Overall Product Usage,52.63157894736842
9fd56138-8fc8-4f5c-86ee-f2ddf3ff1cfa,19,709,10,0,1,New Feature Usage,0.0
b7182bc3-96e6-4828-9342-f48a4559d6c0,11,752,11,9,20,Complaints,81.81818181818183
b7182bc3-96e6-4828-9342-f48a4559d6c0,11,752,11,9,52,Overall Product Usage,81.81818181818183
b7182bc3-96e6-4828-9342-f48a4559d6c0,11,752,9,6,0,New Feature Usage,66.66666666666666
5ccb46dd-f84d-43a9-9aad-26ccd0e9899e,20,526,20,9,20,Complaints,45.0
5ccb46dd-f84d-43a9-9aad-26ccd0e9899e,20,526,20,8,89,Overall Product Usage,40.0
5ccb46dd-f84d-43a9-9aad-26ccd0e9899e,20,526,8,2,0,New Feature Usage,25.0
52c752bd-82b1-4d3f-862b-4bd0bb71ff5a,3,284,3,0,0,Complaints,0.0
52c752bd-82b1-4d3f-862b-4bd0bb71ff5a,3,284,3,0,0,Overall Product Usage,0.0
52c752bd-82b1-4d3f-862b-4bd0bb71ff5a,3,284,0,0,1,New Feature Usage,0.0
